;userid;traid;rating_count
2119;user_000001;ea42a36a-ced7-4326-a7d3-c91456b49d0b;2
2120;user_000001;ea4d2eec-d90e-43ac-aa04-2487032267fa;1
2121;user_000001;ea51df04-5e2f-47f8-acb1-a2c085e1756c;3
2122;user_000001;ea550d44-42fb-4130-bdad-072caa98d282;2
2123;user_000001;ea86c90e-df35-4a1c-8ddf-5b3497a1ac82;1
2124;user_000001;ea92d0c3-0b52-4375-8edb-a44607b57ce0;1
2125;user_000001;ea9c80fc-1c53-4977-ad9b-568965d3a872;2
2126;user_000001;eab1c874-14c4-4834-9ba7-e3793dd49783;1
2127;user_000001;eac8fce9-79c7-44aa-8782-6e58ca8572fa;1
2128;user_000001;ead433ca-a4d6-462b-af46-afafe9b0f4ad;45
2129;user_000001;eb4c0bfc-75e3-41f5-89b2-9d4f9edf8b12;2
2130;user_000001;eb74e745-4bdd-46e2-a5ee-4ef4377cc71b;19
2131;user_000001;eb78521a-b57b-4e0c-9b94-83e1b437b82a;14
2132;user_000001;eb799f03-b81e-45e0-bd6e-afc7a43a64d3;3
2133;user_000001;eb8ffbf0-25af-46e3-ade6-37421eafc3a5;4
2134;user_000001;eb94850d-40ea-437c-9512-6075be588e8a;1
2135;user_000001;ebbe55e8-2596-4afe-9f78-9751c2012c48;3
2136;user_000001;ebc57bc2-c7ec-4ac5-97c7-bb8cd84ca9c7;3
2137;user_000001;ebde2530-6fb5-4e2e-9cb5-afec3d92ebfa;2
2138;user_000001;ebdfbf40-a565-42b2-87b0-8b92273a5028;5
2139;user_000001;ebe04998-31a1-44e4-82b1-12faaa9641ae;1
2140;user_000001;ebf5c4cc-eaea-4a85-9ff6-87bc5b33ea02;3
2141;user_000001;ec08de3f-a506-41dd-8772-78b298198835;1
2142;user_000001;ec2fae2d-539e-420b-aaac-bb224f2d751a;2
2143;user_000001;ec38a104-b06f-4f91-b9ef-e6fa3b7b25bd;2
2144;user_000001;ec6a408b-427c-4fdc-8f52-7791c3e9ea3e;17
2145;user_000001;ecb83060-afae-4ef7-b264-f189e4a5f7c0;1
2146;user_000001;ecccb097-6f9c-4865-b7c3-3abc1c42af68;1
2147;user_000001;ed2ce97c-c4ce-4557-b517-6e9fb586ae2b;2
2148;user_000001;ed4c84ff-0b94-4e91-a6f0-8d691b17c31a;6
2149;user_000001;ed5623cb-9b6b-45e5-aec4-c6cd92379ff0;14
2150;user_000001;ed574fad-7f59-4e05-8c24-d1138a0d872c;2
2151;user_000001;ed6b0da1-b781-4c22-be7a-6ddfeec28042;16
2152;user_000001;eda82141-6c11-4e27-9a5d-c0cc0e9fdefd;1
2153;user_000001;edbc716a-7d95-4460-b175-fe14ee10473b;4
2154;user_000001;ee72c567-b4e5-4553-9cc4-97319ad88dee;13
2155;user_000001;eeaa9039-54f2-4269-ac2e-c04a65f65457;3
2156;user_000001;eeedab47-7ed6-43dd-be3a-78ef6f8b5cba;4
2157;user_000001;eef9c878-691d-403d-895a-8e79d0b911db;12
2158;user_000001;ef01b4d0-51be-4a99-b75c-df67e6d2bf96;7
2159;user_000001;ef287e1b-e4a7-4772-9b2c-edf9f36c1465;1
2160;user_000001;ef495231-fb04-408e-86da-5c9bd26054e8;21
2161;user_000001;ef756a43-0905-4e59-8f05-a6b2bd977aa8;21
2162;user_000001;ef8372d9-c3d6-41e3-becf-aaf52f9609fe;1
2163;user_000001;ef907d9b-a4c0-4b4b-9285-7b93339aceb1;7
2164;user_000001;efc199cb-eabe-49b3-b946-e8daf2cbd834;6
2165;user_000001;efc2a83e-65ba-4416-baec-3a488733da6d;2
2166;user_000001;eff8cf5f-a6ef-4720-9b5d-5059d1581d91;1
2167;user_000001;f0045bd8-df2d-4be0-b945-3f79c9a11253;3
2168;user_000001;f0182f30-135e-4891-8f58-4884f246fa40;4
2169;user_000001;f04ed6c9-2926-4612-a136-54e21884ae8e;1
2170;user_000001;f09f90f0-3634-4bf9-bbed-7aabda3bcc3c;24
2171;user_000001;f0d18ade-74b5-4a3d-83ce-615b64cdb919;11
2172;user_000001;f0d218d9-4480-4f40-b073-09639119388c;6
2173;user_000001;f0e111d5-c11c-4541-9945-34bb24fe637d;2
2174;user_000001;f0e87720-014d-4f03-975d-5559b904c5f7;2
2175;user_000001;f0f59a5d-21cc-42b3-a49f-36bff47c094e;4
2176;user_000001;f11114f6-e5d7-4296-9ddd-4a8f5b6bfceb;1
2177;user_000001;f12b2e3e-53be-47cb-aeaa-ab4b15be1ef4;2
2178;user_000001;f1328924-b651-45bf-9c82-7d3bda0af4c4;1
2179;user_000001;f1400a93-16d0-4525-a997-65dba8ce1057;3
2180;user_000001;f16e8630-50fc-4152-8101-74de326fbbbf;8
2181;user_000001;f18de7c3-c40a-4408-a727-ac1115b5e1e5;6
2182;user_000001;f1acac68-7986-40e1-9a68-bf5c34ae4d4b;13
2183;user_000001;f1be6384-1d5a-47c1-a50b-44e0e25f4097;1
2184;user_000001;f1d6a4f7-71fd-4f04-a776-809897bb665d;2
2185;user_000001;f1df269d-07b4-42e1-bd29-724556fa4170;2
2186;user_000001;f207376b-63fa-4852-99d9-2d3c849b34e7;3
2187;user_000001;f2854a2e-4290-47d9-87c9-2b3eef8773bf;1
2188;user_000001;f29edae6-5ae2-47ae-8275-5f74f85831a7;1
2189;user_000001;f2a38e8c-2eb1-4f47-b3be-bf613153631e;8
2190;user_000001;f2b5ef85-cec3-4644-b8ba-293b317361a9;1
2191;user_000001;f2c56875-9d95-4814-81b6-805d901a3f14;1
2192;user_000001;f2e6d43f-6f7b-4330-8fd8-7fdf13792980;1
2193;user_000001;f2e8c77e-5018-445c-a8b4-79d5d04c2045;10
2194;user_000001;f3432938-c672-44aa-b21e-54fc457a790b;2
2195;user_000001;f37348f8-e19e-4189-9ffd-61ceb71f4ff4;27
2196;user_000001;f3b23fab-984f-445c-86f4-ae1624975e95;6
2197;user_000001;f3c54dad-0970-495a-98a0-921e86e8176b;3
2198;user_000001;f3f0ee6f-2e4f-4334-851e-bf46d657d653;1
2199;user_000001;f456009c-2003-4c1d-a22e-1051e1546e81;10
2200;user_000001;f48fdc4b-efab-4389-9a25-b5d2fd7c259c;2
2201;user_000001;f4940ab4-4534-4d35-b570-0330c42919bf;2
2202;user_000001;f49c3c52-2daa-41ca-a4a1-9409994fc499;4
2203;user_000001;f4e4743c-332f-4f16-a267-b16f571396ec;4
2204;user_000001;f4f5a607-2e39-43b7-8fd2-ac37d46acb3a;1
2205;user_000001;f4f965e6-2025-4c23-933f-4942af397c3a;1
2206;user_000001;f4fb4539-90b5-401e-8520-1a0dd4e41a32;2
2207;user_000001;f50b7f3f-2a5e-4301-8cb8-b7e0e31fa6c6;4
2208;user_000001;f51f421d-e40c-470f-9051-eded3a2dae8a;3
2209;user_000001;f548d49d-4239-4066-b867-f88419c14e3c;2
2210;user_000001;f5524754-96ba-4420-8c26-f7e17dd04b64;2
2211;user_000001;f595035d-f038-4313-907a-3a50f5389eaf;16
2212;user_000001;f59bfff4-1784-4ef6-84e5-75da053ba39a;31
2213;user_000001;f59e29b0-e6a2-4eb4-a293-0eb5c773e337;6
2214;user_000001;f5ad5dea-1918-4f78-a7c3-27c09945aeeb;3
2215;user_000001;f5b4011c-4b7b-4208-9d71-c1aa4f950ccc;1
2216;user_000001;f5c3e659-c62a-46b7-b96f-da85caf870a4;7
2217;user_000001;f67934a9-fdb1-4cdd-8e23-209b220f8a8d;1
2218;user_000001;f6834519-f63e-44c3-b6cd-8c8c00d105a2;2
2219;user_000001;f6b0d094-f2c3-476c-b4cc-f354cb377929;4
2220;user_000001;f6ce4b72-5e7c-4d7f-ba5d-f31593276f07;8
2221;user_000001;f7053299-d199-4f45-8fe8-38483fa25ecb;2
2222;user_000001;f709aa69-5af6-47d0-8389-d66a56165fd2;1
2223;user_000001;f7386bae-6017-49a6-b5b4-4a0253562e41;2
2224;user_000001;f73efc7a-b829-4796-8599-4d62ee16b6f6;1
2225;user_000001;f74b48a6-5a60-4b5a-864d-3ecb7e983c31;21
2226;user_000001;f7547902-fbf5-4335-9063-a5256d56c13d;9
2227;user_000001;f78c95a8-9256-4757-9a9f-213df5c6854e;7
2228;user_000001;f7988878-7a47-497b-85ee-5b92a5f0f391;2
2229;user_000001;f7c0baa6-d13b-44d4-8f0c-6b69c04a7d71;1
2230;user_000001;f7c1f8f8-b935-45ed-8fc8-7def69d92a10;27
2231;user_000001;f7fb7589-2c6e-497c-a421-1804b48523a3;1
2232;user_000001;f7fccd11-9248-4ed4-88c7-55f39b5cbb4a;20
2233;user_000001;f8033fd6-28f7-4124-af6a-b5cf5dbce40e;4
2234;user_000001;f817c371-6029-45ae-8f9f-08eeff26b0f2;13
2235;user_000001;f81fb826-a2de-4bc6-a467-08241c933837;2
2236;user_000001;f8281f63-f87f-4f3f-9bac-cdf363241337;1
2237;user_000001;f8323d81-f7ae-495a-9677-b6310482aabf;2
2238;user_000001;f83be25c-2c60-4a76-9498-53b8be1322e3;3
2239;user_000001;f84f1dce-e92a-45d3-b782-dd1431a7cc82;9
2240;user_000001;f85529c1-40d2-42cc-aded-4d6378b55bd7;8
2241;user_000001;f85c1d81-726c-40db-8191-716098099a35;2
2242;user_000001;f8619e73-eff4-4f4f-9f7d-d11037455fc7;1
2243;user_000001;f86b2131-2b8f-4deb-b0fb-3f3be3b9ab6a;2
2244;user_000001;f86b64d9-4f45-40ea-abbc-12ca0613e6b9;11
2245;user_000001;f8d5389d-5410-4303-9a16-2dfe1137ff74;1
2246;user_000001;f8e3e97b-4923-443c-a932-35bddff2cb50;5
2247;user_000001;f90a6490-cb02-42bf-aa0e-8ae56173b49d;3
2248;user_000001;f91da40c-f254-48a8-9db5-d04ce590e95b;1
2249;user_000001;f92f8c37-235a-4655-b196-03f27962390b;1
2250;user_000001;f93cd1aa-827e-45b5-bf5d-8526a61f4a7d;1
2251;user_000001;f9436718-f100-4aaf-8ee1-9d878c77c9ee;6
2252;user_000001;f9532e2b-41a6-4ac1-9d90-1acc68d98d0a;2
2253;user_000001;f99abf4f-e83f-4ab5-acdf-620f3bae76bd;1
2254;user_000001;f9bba06d-190a-4a20-9597-495eb7f38132;5
2255;user_000001;f9cfc412-0656-4f5f-b7cd-ed80e8717564;6
2256;user_000001;f9daa1a8-9ee7-4e6a-a267-a74ad78ed073;5
2257;user_000001;f9dc952e-ded2-4c48-be73-bc17127aafa8;8
2258;user_000001;f9ec3802-550e-4c4a-9315-47ec28491e26;1
2259;user_000001;fa04d87d-d549-4097-92d3-b1bbc92cd98e;6
2260;user_000001;fa5155e9-e6f6-4ccb-ba22-710d24eacd79;2
2261;user_000001;fa57a061-1b29-4325-9562-d19baa91eef5;23
2262;user_000001;fa6e27da-6852-4977-990e-1fda7e382849;1
2263;user_000001;fa71e83a-0e89-4405-8cf5-69de817304ef;1
2264;user_000001;fa89e638-1752-40a4-bef8-6f1b348eed8d;1
2265;user_000001;fa9357ad-90d7-4b35-9b10-f8ad7a79ee64;33
2266;user_000001;faa191c2-ec08-4cb6-98b7-9681abaf6d00;5
2267;user_000001;fad01d9d-e3a9-4042-b387-a7a5c4ccca8e;3
2268;user_000001;faf955ab-1519-4e7c-bd7a-39a5c7040e50;9
2269;user_000001;fafb03a7-f67a-467f-af51-d262f2aab353;32
2270;user_000001;fafd2ace-1cd6-4bd1-8da6-46eb052ca9a4;27
2271;user_000001;fb26f9d6-abce-4814-82b8-e7d20d18edff;3
2272;user_000001;fb51d2c4-cc69-4128-92f5-77ec38d66859;8
2273;user_000001;fb7c904b-c019-4357-8690-e2ffc4e91bd1;2
2274;user_000001;fb8b6084-6b8d-42f2-be3c-a051f6e7ff8d;2
2275;user_000001;fbac4147-acbf-41ef-8b17-382e59c2ad42;6
2276;user_000001;fbb82bd1-34ad-4513-a814-0206e23789f1;2
2277;user_000001;fbcf45aa-bed6-4f7e-9f85-40d9715d413a;26
2278;user_000001;fbdcc423-dbd7-4cf7-8c2b-1d396c4b0f9f;1
2279;user_000001;fbfd5117-2e0f-40b7-9e45-ac755e8ad4a3;7
2280;user_000001;fc0a6bf5-6ad6-4069-8110-e185e686fff2;3
2281;user_000001;fc40687f-8b71-4617-9f66-3dce39ee4609;2
2282;user_000001;fc5cbf93-2512-4ee2-afff-cfea899d0b42;4
2283;user_000001;fc5f3234-18b3-4218-bc73-aad533dfaeb3;1
2284;user_000001;fc7c8c8e-b7f2-4af2-a613-f7c0c470fd45;26
2285;user_000001;fc89d5bf-a04c-41c9-836d-924e64302076;7
2286;user_000001;fcb48cb8-6f78-44f8-8d78-825661386828;10
2287;user_000001;fd4d5d76-7465-4cc1-994a-cea9d1bd60e8;1
2288;user_000001;fd59a195-fee3-450c-92c6-b8917ece0c55;17
2289;user_000001;fd6e1331-1daa-417b-9e05-676677969ba1;7
2290;user_000001;fdbaccbf-55ec-4fc4-94c8-435c252422bf;1
2291;user_000001;fdd7505e-5688-49a3-8f5f-83b07028a563;11
2292;user_000001;fde5806b-edd9-4513-aa9c-365db6d954a6;5
2293;user_000001;fe13a448-e173-47b3-bbcc-67b2d87cae5d;2
2294;user_000001;fe22f13c-e886-484d-88d4-9fdeda47063b;4
2295;user_000001;fe2948c2-0d0a-4cb6-b64a-d698ce984a5f;10
2296;user_000001;fe3e20f0-c946-4a52-b271-797616bb52b2;1
2297;user_000001;fe4394a2-2a94-40e5-9379-a914a711532f;2
2298;user_000001;fe534965-2d26-4794-be07-e4a044af7706;5
2299;user_000001;fe6c673e-4ac8-4097-9be3-5138443957ef;9
2300;user_000001;fe837a70-4fdc-4a34-bf63-54867ea1a1fe;5
2301;user_000001;fe88eadb-7550-45ec-87ba-f195ac7ac8f9;1
2302;user_000001;fe9181c1-294f-4434-b2d3-62636e04511a;1
2303;user_000001;fe9af9df-485b-4f49-a6cf-7eab3bdcc2aa;10
2304;user_000001;fe9d9f12-e087-4a59-ae53-ff98c356211f;3
2305;user_000001;febd24ae-5691-4bd2-b188-2d5ee0d92239;1
2306;user_000001;fee83435-97de-4556-86b1-d6a293eed171;6
2307;user_000001;feef582f-a1f9-4de8-9d4c-ca7515290ead;12
2308;user_000001;fef3c01c-b919-4c1d-931a-9f3ac6bc068a;8
2309;user_000001;ff01e9df-bb52-40a0-bdcd-f4139d4c6c7c;1
2310;user_000001;ff1e966e-a385-4639-af28-120b8d1b72cb;3
2311;user_000001;ff402362-632e-4c5d-a53d-9aedc3ab274a;3
2312;user_000001;ff44a389-5b05-48a6-aba4-8f9567f4632f;4
2313;user_000001;ff488b36-cc33-44a1-a812-066ea2b536b5;1
2314;user_000001;ff791d3d-ea0d-4daf-941b-0be1cece6e40;1
2315;user_000001;ff9979da-0a07-4291-b255-7b68448ae6c1;1
2316;user_000001;ffac3cb1-a5e9-4f31-952d-45323f3640d5;17
2317;user_000001;ffb270b8-4a7a-4cb5-bf00-176f6c317b84;5
2318;user_000001;ffb38aab-0144-4c9b-8fcf-8f6dff4362fd;1
2319;user_000001;ffb4f6f2-4ddf-43c8-b4ab-f7e05a752375;4
2320;user_000001;ffb55416-f6d0-46d4-8fd1-92a341eec09a;1
2321;user_000001;ffb75522-83ff-4ffd-978b-aaf3e0175925;24
2322;user_000001;ffc34f33-6bb5-44d5-9daa-89db0649db2f;1
2323;user_000001;ffc6d8a4-7edd-42c9-b4e4-421094a147a2;1
2324;user_000001;ffc92439-c987-4b0c-939d-738e8602fb56;1
2325;user_000002;0003dd36-b4d2-4216-a37e-b110f6882ecb;7
2326;user_000002;0012ce8b-8fc9-49c0-849c-b23b70e9fca6;3
2327;user_000002;0018db4e-130c-4f72-8f03-1259d28a1820;1
2328;user_000002;00273541-62ca-4c33-b4a3-3e170e9ba564;3
2329;user_000002;00284fc9-0dc6-4cd3-bd02-365faff22395;3
2330;user_000002;002c55c7-0051-4dcf-96af-6bf7a3b2ef21;1
2331;user_000002;003304eb-5bb9-498e-8185-c6b220e75692;1
2332;user_000002;0035d310-3bfc-46c7-9cb7-93e77dd5e171;15
2333;user_000002;003aaec8-1187-43b6-bd7c-0702d847a8d9;33
2334;user_000002;004c9ff9-36fb-4ee5-8eb2-995cdea93824;3
2335;user_000002;004e62c9-387f-443e-a9f6-523b2eb9d082;2
2336;user_000002;0051b2f6-bb20-457c-9059-fbd423660d7b;1
2337;user_000002;0062dfcd-864e-49a8-b2b9-ec14c8ba711d;5
2338;user_000002;006f6df6-8b50-4aa5-ab61-0009b81dc1eb;2
2339;user_000002;00728804-620b-452d-989c-d3d5a8b0b9c7;1
2340;user_000002;0073670e-8023-4cd8-baee-b53324ecf9ab;3
2341;user_000002;0073a992-a9e3-4081-93e6-2ef7344e340f;1
2342;user_000002;00759cc9-9a2f-43b5-b6a2-516fcd20ee64;21
2343;user_000002;007a5cec-80c3-42cd-b0e9-ee6cff0e7444;3
2344;user_000002;007cbae5-fbee-4fc8-9b54-a41dc223b355;2
2345;user_000002;008a8431-4897-4f07-9fa8-7dc9be7e8a7a;20
2346;user_000002;00958251-79a4-4d73-81a7-9460cb5d6f21;1
2347;user_000002;00ae64a2-12ce-4365-a160-0f86c22d1fbf;9
2348;user_000002;00baa412-5f03-4b45-85bc-adaa49e51419;3
2349;user_000002;00c535fd-60fe-4c22-abd5-b52fd1b2a57c;3
2350;user_000002;00d19deb-ec4a-4a17-9f8c-e2fe35541a60;3
2351;user_000002;00db667e-32de-4c14-8bee-75101339d13f;1
2352;user_000002;00e6c93a-e318-495c-8814-1a1e29d7029e;1
2353;user_000002;010d81f9-d436-48e1-8e73-7503b17bd065;1
2354;user_000002;010f844f-9163-4008-a78e-e56e76474a9f;9
2355;user_000002;01190f10-d995-4c12-a0fc-3b3edf706b9f;2
2356;user_000002;012463b6-387b-4272-aad2-70fd25c6fd5d;1
2357;user_000002;01268d9d-233b-4a9c-b486-f6f316086437;15
2358;user_000002;014948fc-07e7-4337-83dd-4c66b93143a0;21
2359;user_000002;014d7109-486e-4690-9635-402f8ddc5fd3;2
2360;user_000002;0152d7d6-cf87-411a-88a2-a175d782ac47;32
2361;user_000002;016c9f0c-0653-4e04-9066-38d15a248a6c;1
2362;user_000002;0173740c-4282-42c7-ada6-863c38a4038f;7
2363;user_000002;017714f9-4ccb-4377-b02e-9e0a0d9e826f;30
2364;user_000002;0181b0f1-93c1-4495-b5fa-52b6549c9e96;38
2365;user_000002;01a4db20-09b7-411e-a3d1-ec9358a636c1;3
2366;user_000002;01b18e84-c2e7-4461-a8bf-134b702c5bbe;1
2367;user_000002;01e1696b-b3c7-4ffe-a42b-ec2c952f7429;6
2368;user_000002;01e3386b-40b3-408f-b364-08657448fac4;14
2369;user_000002;01ecfde8-483e-47bb-b3fc-8044a7c17e15;1
2370;user_000002;01f59ab3-288b-4640-9634-2f31933c8266;1
2371;user_000002;020b67fa-346b-452d-846c-07360f3993c0;1
2372;user_000002;020c9e8c-9334-4e1c-8075-2a3a2b730f41;1
2373;user_000002;021b6951-e0c5-4bc8-85a8-f6631f3b6060;1
2374;user_000002;02209d4b-ecf2-465d-9171-3deec1dee047;1
2375;user_000002;022984ff-0799-4822-9b4b-48aa1f6f512b;3
2376;user_000002;022d4a7a-a7c3-41c5-aba2-9c81b82867d3;1
2377;user_000002;022d8cbf-c503-4ae9-9050-cad982e15e21;11
2378;user_000002;022ec4e5-0504-47fa-b2f2-fca39648b634;15
2379;user_000002;023a16fe-21ff-45ee-b2bf-abab087582f8;10
2380;user_000002;027186bb-582e-437b-8a85-e3f02a42a20c;1
2381;user_000002;0273fc10-9c9c-48d3-9c27-eb7ad2f5abee;5
2382;user_000002;02816feb-b2aa-4486-95d9-aa8020f1aa63;5
2383;user_000002;028c716d-101d-4cff-9012-c0e8241a7c8f;1
2384;user_000002;028ea68a-28f3-4337-9be1-62684fc21d8a;10
2385;user_000002;02937d76-a9a4-4815-bcfc-d449d26804f6;17
2386;user_000002;029934d2-a0b5-49b9-811b-67f222beddf5;3
2387;user_000002;02a378f9-7b60-48ef-8aa8-0295cd531e03;4
2388;user_000002;02a38ede-bc4e-4ced-aa2b-45bb5401aa64;56
2389;user_000002;02a71194-d15b-4999-88f9-12e973c59982;1
2390;user_000002;02a7bdca-574f-495a-8a1c-15f5abee9342;16
2391;user_000002;02b4a657-cb33-4cf6-9506-c55e5b3b4482;3
2392;user_000002;02b5b091-d3a2-4a04-9799-834bedec774c;4
2393;user_000002;02d0c12b-07a0-44fa-8b81-3e7d0cd43b26;1
2394;user_000002;02d50542-2f37-4e94-b31e-28a5bad8b211;2
2395;user_000002;02e78816-7398-45b1-8a3b-5f36a5caa6b5;1
2396;user_000002;02ea43d2-c5b3-4e6a-92b5-05d7f842e3fc;1
2397;user_000002;02ec169c-5272-4156-bed0-4be9b37e3bd1;1
2398;user_000002;02f1e154-59d8-4118-8039-e58e4875abf0;1
2399;user_000002;02fcf384-212d-4fc6-8087-1df228313d14;3
2400;user_000002;0313678e-237a-4a9b-afd2-50d455c5d9f8;12
2401;user_000002;03160ba8-cb5d-4fa5-aefc-c055bb92c008;1
2402;user_000002;03212585-5774-487d-b55e-532856a664a5;3
2403;user_000002;032958b6-fa0f-4938-a7f1-8bc856a7e0b7;1
2404;user_000002;032d66bb-7bc1-4457-a9eb-71d6e855540b;1
2405;user_000002;03308b2e-3d5c-40f4-bad2-36f0dd3f988f;5
2406;user_000002;0330e52e-a7b2-45db-873e-87d206ae7d42;15
2407;user_000002;03373184-2653-4582-9221-4c6f33e241a1;9
2408;user_000002;034d9119-c561-47bc-bda9-eed95909cb6b;1
2409;user_000002;03526278-cc28-4295-8d4d-0a72ff341bd6;1
2410;user_000002;0358dc82-0274-45cc-9bb7-8d538c1139bc;6
2411;user_000002;03784dd8-e1b3-405c-bc3a-abfe19312006;3
2412;user_000002;037d7575-b975-4e52-a725-fd2353a646ad;1
2413;user_000002;037fbd7c-b8b6-4846-ae07-6a0755248a9b;1
2414;user_000002;0387b857-59b3-440d-834b-c41d29abd4a2;18
2415;user_000002;038fb013-a561-4350-bb1b-7b2ac2b86331;6
2416;user_000002;03902941-c292-4044-87b9-b23d87d8cdbb;30
2417;user_000002;0391519e-bf9a-4302-8887-2388996a0fde;1
2418;user_000002;0392606b-82df-4e7b-a042-417437fa5b10;1
2419;user_000002;039372c0-3c46-4dbd-968f-93ce25a1b55b;1
2420;user_000002;039766d9-3855-42c2-9601-58df1bc69176;18
2421;user_000002;039edec5-8879-4f10-9be0-fa605eec9ca5;1
2422;user_000002;03a0a803-b302-485a-ba7a-a63bddf704e7;4
2423;user_000002;03a8ae83-1e7e-4255-b897-c8fb617e74e0;2
2424;user_000002;03af7e56-43f8-4c97-89d4-185dd9aeb46b;5
2425;user_000002;03be25f5-53a3-44c1-ab6f-5bf4590be886;29
2426;user_000002;03c00c8a-87ab-415e-9fcb-ea242aef78e6;2
2427;user_000002;03c2ee5d-ee00-416c-8237-1e5fc60cb714;14
2428;user_000002;03ca5378-e20e-400c-a04a-5bc8a50a9b40;6
2429;user_000002;03ca5edb-7324-4513-ab1b-87b5ea64084b;6
2430;user_000002;03cc96cc-76d6-468e-b7c4-f212e1d66f79;4
2431;user_000002;03ce7668-a104-43c3-8568-4aa5f34d27cc;9
2432;user_000002;03db3167-2ba9-44ba-88e6-a60be1af1388;2
2433;user_000002;03dd6fd9-b471-4f9f-b608-cc10174cc5fb;4
2434;user_000002;03e85522-e21d-4308-8f93-c03a8f8da53e;3
2435;user_000002;03eb6f1c-15a1-4fea-9b79-d6251024ecfd;1
2436;user_000002;03efd811-2776-4621-a2ad-1e6efed3da72;2
2437;user_000002;03fcd2e5-f55c-400f-a01e-393aac7b98b1;1
2438;user_000002;03ff6ebb-169d-4af0-b81f-931e299a8c91;13
2439;user_000002;0416acd2-bc3d-463d-ab60-698ec3d4f07a;1
2440;user_000002;04233db6-f991-4fb2-bef9-813f95a0bf30;3
2441;user_000002;04246cb0-62ff-47c9-b517-584405f4d085;48
2442;user_000002;042e8e33-81dd-40b3-ab9a-e68830531785;1
2443;user_000002;04337e02-2391-4e4e-b488-4add1822a751;8
2444;user_000002;04389479-9890-400c-acd5-661a57d8428c;1
2445;user_000002;043c1f65-040c-43da-8d06-bb23b9a1b7fc;13
2446;user_000002;0443350e-a49f-43d6-a274-7243f34bba16;3
2447;user_000002;0454e382-fa9a-47a7-9615-546d7be6227e;3
2448;user_000002;045686a7-47a5-4b72-91bc-e8264618f5cd;1
2449;user_000002;04579b7a-4b14-4471-9cb9-67497e924ca8;1
2450;user_000002;046b1237-fda4-457e-bd62-9dba26066975;8
2451;user_000002;046e4951-5daa-4bd0-8b6a-5b47b27583c9;8
2452;user_000002;0474d9f4-991a-4b88-8f74-5fd1c83e1ee5;3
2453;user_000002;04879bb6-a9d7-4f0c-bd41-d83e2ea50fcd;5
2454;user_000002;048fcb50-4bc1-4719-a8a4-114f3f026678;3
2455;user_000002;04a25027-c8ef-4a38-970e-be095628bf1a;7
2456;user_000002;04a3fa02-c605-4671-a0b7-c6794f5a2a05;3
2457;user_000002;04a9930e-b664-4619-a090-ad905f213f9c;14
2458;user_000002;04ae5e8f-e9e7-4f00-bfb2-f44a08328073;5
2459;user_000002;04b1bd97-5039-439f-ab4d-5e50d8b0a51d;1
2460;user_000002;04b74d7d-95ce-4681-9510-f19e4990b5d0;2
2461;user_000002;04b9e33e-b1ce-46a3-8ed4-f9bbaa31b144;10
2462;user_000002;04d60edf-aeef-4882-ae20-cfcfd7182aa0;6
2463;user_000002;04e171a0-ee80-4b89-a39d-218bed7a75dc;6
2464;user_000002;04e907a1-6b43-4283-9917-6c79851ac3c1;2
2465;user_000002;04ec4dae-6b96-499d-a2e3-a718d2d13d2e;1
2466;user_000002;04ee20a1-e3db-4343-9c8f-d5d51cf1d0e9;1
2467;user_000002;04f92aad-4fdc-4be3-8f02-7f5048b16db3;1
2468;user_000002;05004f50-0d69-4ee1-bfb7-1587b8dcde38;1
2469;user_000002;05084796-8dd1-4af9-949d-a42c62b6ddf7;2
2470;user_000002;050c893e-fda6-4290-b785-dc44b6ed2509;2
2471;user_000002;05185808-0860-4378-84b4-0ac1026683bd;13
2472;user_000002;051c820f-c15b-4b1a-8d78-21d05a2c9bb9;1
2473;user_000002;051caac1-1f67-4733-80b5-62cb32660daa;4
2474;user_000002;051f1877-b595-4c24-83a5-4b8f6f128f75;4
2475;user_000002;052389f0-83bf-49df-8b42-9c8ff31f4748;6
2476;user_000002;053d552a-1718-42d0-82e8-2fdcc2d5b30e;2
2477;user_000002;055105d0-51c7-4580-88be-bbc370293ef3;1
2478;user_000002;0554fa43-550c-4d9e-8a41-b5e73446d474;3
2479;user_000002;056373ba-f6dd-4494-b991-96e2fe4ccac5;5
2480;user_000002;0572f732-001b-4ccd-8801-13a78c4272f7;12
2481;user_000002;05814da0-3c97-4f06-9a60-c6a3ceb31d8e;6
2482;user_000002;05833d73-e1e0-4d69-a00b-a586f8ffb3b6;2
2483;user_000002;058605a7-ea0f-420c-851b-608b724569e4;9
2484;user_000002;058b8284-0805-413f-8e0f-2d8663116437;1
2485;user_000002;05ac7b32-f8f9-45c8-a0c4-28573f6715e2;2
2486;user_000002;05bf4f33-7c01-43b6-8d07-9c2ee6568b34;1
2487;user_000002;05d0eb4a-2e21-4c86-b1e9-e0cfea313bd1;25
2488;user_000002;05e29feb-f5b4-4ccd-a952-79e9bb33e34c;9
2489;user_000002;05ee25eb-d3bf-417d-8741-315bbb6c3756;11
2490;user_000002;06015817-77e7-4e9f-8083-8dd42a5557c6;2
2491;user_000002;060a2c64-dc37-4993-899f-ef12e74e3a60;21
2492;user_000002;060faf6f-9b56-4e2a-be96-ef0172e40b3b;5
2493;user_000002;06153e95-b025-41a6-bcbe-9b20d4efc0fd;1
2494;user_000002;0616143b-7103-448b-be84-f79c6f06d68b;1
2495;user_000002;061bb613-8c1f-44ed-af1c-9805038ca43b;2
