;userid;artid;rating_count
847;user_000002;35581de7-591f-424f-9c64-7b22fd45605e;37
848;user_000002;35a6a353-b186-4c13-a264-d18d5e2ce853;51
849;user_000002;35e227e5-f724-4699-91b2-d5184cdc7411;50
850;user_000002;3630fff3-52fc-4e97-ab01-d68fd88e4135;20
851;user_000002;365e1b41-7d7c-402b-8d46-857f4f95d90b;1
852;user_000002;3660a894-2cf6-4f6b-b995-c967da3c78c9;266
853;user_000002;36bfa85f-737b-41db-a8fc-b8825850ffc3;2
854;user_000002;36f00900-d9c9-485f-a347-a8476793a8f7;62
855;user_000002;3798b104-01cb-484c-a3b0-56adc6399b80;44
856;user_000002;3826a6e0-9ea5-4007-941c-25b9dd943981;1
857;user_000002;393e5448-896f-43e9-b80b-4ee58e1e71a4;3
858;user_000002;3997d4a6-c2bd-4191-8406-eb07f0abb5d2;4
859;user_000002;39ab1aed-75e0-4140-bd47-540276886b60;353
860;user_000002;39c2a93d-9afa-4a22-9bba-c087ab056e1c;10
861;user_000002;39e32995-6515-40b2-a6f0-841524047edc;43
862;user_000002;3a99c1de-010b-4a93-a566-d5891c51914d;2
863;user_000002;3a9f3479-4f0c-4355-8ccd-c9ed5cd01586;4
864;user_000002;3ac482b8-1494-4071-a0e9-f192f9d2c2b0;2
865;user_000002;3ae3fa20-d295-467c-b59f-969376a28470;6
866;user_000002;3af06bc4-68ad-4cae-bb7a-7eeeb45e411f;2
867;user_000002;3b14b1a7-2235-4fcf-a718-383beb79e856;3
868;user_000002;3b1c66fb-98ad-417f-b01e-49baf37f06a3;114
869;user_000002;3b3531c4-cd2d-4df0-897c-a2e29b8341fc;106
870;user_000002;3b7c93ab-40a5-4745-ab6b-eaafed2308bb;1
871;user_000002;3bd91c1d-495e-444e-bd94-19007c47cac2;31
872;user_000002;3bdf9667-3205-4c5b-865b-ca3bb33fc5ac;4
873;user_000002;3c46699e-cccf-4897-84fb-25fb5b38975e;1
874;user_000002;3cafd42d-5101-46b9-958f-46a0d6833a54;2
875;user_000002;3cb3928a-526c-4a3d-93c5-53315fa9bde0;131
876;user_000002;3d2b98e5-556f-4451-a3ff-c50ea18d57cb;11
877;user_000002;3d65bead-6eae-4012-8665-d5f593ea4a62;42
878;user_000002;3db5dfb1-1b91-4038-8268-ae04d15b6a3e;49
879;user_000002;3dc658d0-0d75-48d0-8f3f-851ec757f17b;4
880;user_000002;3dd5b199-2001-4c1b-a04a-02eddc1b9934;1
881;user_000002;3e2d3add-c56b-449b-aee2-45fd3f364b99;2
882;user_000002;3e30aebd-0557-4cfd-8fb9-3945afa5d72b;2
883;user_000002;3e54ba8b-f4cc-4192-9813-890d570e2b7a;7
884;user_000002;3e55d51d-687f-4a9d-af96-2fabccf802e5;67
885;user_000002;3e8bd859-7d82-49e0-b267-84fc46e2bf68;99
886;user_000002;3eab4de9-a578-4327-8909-f90ffc1b8ae5;465
887;user_000002;3eb72791-6322-466b-87d3-24d74901eb2d;194
888;user_000002;3ebe18d1-dfb6-41eb-8447-4a7693f79d9a;15
889;user_000002;3efd863f-6a5c-400a-9868-6ef533d51509;3
890;user_000002;3f06695e-5308-48ef-b3eb-e1f8ac6ef299;10
891;user_000002;3f2a12e9-6398-42fd-b257-2f6abd4aa5fc;1
892;user_000002;3f542031-b054-454d-b57b-812fa2a81b11;1
893;user_000002;3fbcd2d3-3d78-470f-9e47-8f4d66da2474;1
894;user_000002;3ff72a59-f39d-411d-9f93-2d4a86413013;1
895;user_000002;4015f3f8-2711-41de-b80b-4fee07373b12;1
896;user_000002;401c3991-b76b-499d-8082-9f2df958ef78;1
897;user_000002;403bc4cd-602c-4b59-8379-05cb24f66aa6;2
898;user_000002;407d7ae0-c297-491c-bd19-4185e2b12ef2;1
899;user_000002;40985bd2-6d44-4c86-bd16-35cad449cce3;16
900;user_000002;40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27;244
901;user_000002;4176a7cc-5b9d-46c9-b616-8f2b19f7f92f;2
902;user_000002;42555956-bf57-4240-aadf-b58e6762932c;95
903;user_000002;426b4cc4-63a8-4ff5-ad45-1fbb67baf6c6;52
904;user_000002;42700164-abe3-4b45-b627-f4c8deca5e82;4
905;user_000002;42a19448-ff60-4fd2-9d10-959bf2000729;26
906;user_000002;42faad37-8aaa-42e4-a300-5a7dae79ed24;12
907;user_000002;433d544f-d6c6-4c79-aefd-6f4c7918e5fe;6
908;user_000002;435f1441-0f43-479d-92db-a506449a686b;1
909;user_000002;436227b6-870d-4c50-ab78-73e603c91ae2;1
910;user_000002;437a0e49-c6ae-42f6-a6c1-84f25ed366bc;2
911;user_000002;4382b934-64c3-47ac-98db-65f26d845c48;2
912;user_000002;43968c1e-dc13-4559-9568-de8372513377;19
913;user_000002;43b58c98-3779-4b04-9a23-1c95cca3a145;3
914;user_000002;4449ccf6-c948-4d33-aa97-b6ad98ce4b5b;32
915;user_000002;448d90cf-3e1f-465e-976d-6b2f3d8b686d;103
916;user_000002;44c48a1b-defd-4222-bee6-03f9ee9a7be9;72
917;user_000002;44f0cb8f-0a56-43fe-b361-294c94c4a67d;24
918;user_000002;45154afb-9a09-41bf-a39c-654c3f497c08;14
919;user_000002;45804fac-5b55-4a40-bb73-b09f11b14ad0;28
920;user_000002;45da5a36-f952-4350-9336-f7a91dda6b1f;1
921;user_000002;45e334d3-d1b5-460c-a3dc-022dec16f3fa;1
922;user_000002;45e3c90f-2de6-4452-99b3-8dbf7a3cf6df;1
923;user_000002;4635cdfb-aec5-43f2-8123-60409dc00168;3
924;user_000002;463c514e-c30d-4a2a-a87b-762535253a80;12
925;user_000002;4661d98a-95bd-4cf1-a693-4f9f25691ada;6
926;user_000002;46a782ea-4308-476b-abd1-a91b197f3037;9
927;user_000002;46d18823-6a15-49ee-8376-c5f7a49530a6;32
928;user_000002;475ae7a5-07de-46a8-a88d-4322259aafa9;19
929;user_000002;47b8b42a-96e8-46fa-9ea6-70c5136ae971;3
930;user_000002;481bf5f9-2e7c-4c44-b08a-05b32bc7c00d;1
931;user_000002;487bfd74-71bf-46dd-b89c-80b7a0f06f2f;173
932;user_000002;4880bfe0-b85e-4033-9551-c3d200566675;3
933;user_000002;48a3cd68-fed2-4920-857c-1ec601c9512f;3
934;user_000002;48da3588-8dba-434c-ac4a-6251007ed415;5
935;user_000002;49018fd2-95ef-4f7e-92bb-813159909314;1
936;user_000002;494e8d09-f85b-4543-892f-a5096aed1cd4;1
937;user_000002;49576e42-fbbd-4d73-968d-93c8dcf7f065;341
938;user_000002;49ab9550-0ff4-4f70-86db-daa5b8f8df3f;22
939;user_000002;49c43c49-328d-4b14-8a1d-be99cafaec14;70
940;user_000002;49e26070-0937-4178-a549-6bbe3c36f282;17
941;user_000002;4a4ee089-93b1-4470-af9a-6ff575d32704;6
942;user_000002;4a5777b3-f55b-437c-8b23-d9ee7791c7fc;3
943;user_000002;4b2d6a23-034d-4a29-9bb9-d2462796da4e;284
944;user_000002;4bdcee62-4902-4773-8cd1-e252e2e31225;165
945;user_000002;4c1c21bc-56d9-4bed-8b58-360b08e76ffa;2
946;user_000002;4c2c7d41-9008-4bc2-bec3-81b0cb6b80f5;4
947;user_000002;4c49960d-daac-4ca2-be43-d1a8ee23f153;8
948;user_000002;4c730f5d-a27c-49fc-b505-23c2c61a6840;1
949;user_000002;4d0491a7-4812-47ba-8282-03b1f9fda3f9;3
950;user_000002;4d08fe36-5f92-4771-be2d-4f984f32dc04;5
951;user_000002;4d5447d7-c61c-4120-ba1b-d7f471d385b9;1
952;user_000002;4dbf5678-7a31-406a-abbe-232f8ac2cd63;18
953;user_000002;4dcffc18-b573-4850-833c-d08e2b7e93b3;5
954;user_000002;4de30660-26a8-4390-af6f-8fc0564e7e61;49
955;user_000002;4e045c96-538b-46ed-8ea8-7cae20b56574;113
956;user_000002;4e9037f4-af08-43a4-b3fb-c6b3e79db7fe;2
957;user_000002;4e997ba1-12b7-4333-a3f9-9efd3e91c812;70
958;user_000002;4efa55ba-93cf-497f-baf3-2ca9da7e193e;171
959;user_000002;4f16a35b-5fb6-49bb-8413-5b13d0fc964d;22
960;user_000002;4f8ef4a3-40fa-46b5-8773-97686a8424f4;13
961;user_000002;4fa0ee01-5a5d-4359-84be-d0ed9c4c98b4;179
962;user_000002;503877b0-4e1b-452b-851c-5e3f478d3714;292
963;user_000002;50549203-9602-451c-b49f-ff031ba8635c;3
964;user_000002;50ceff2e-e963-4fca-a835-60a7c9d99418;1
965;user_000002;50d72f4c-eebf-48f7-a722-b0b84e770fbf;1
966;user_000002;50f2bd7d-3403-46de-a2c7-f20f9aa23c6b;1
967;user_000002;51326cf0-9bd4-4427-a026-5dd53dda557d;1
968;user_000002;514a0db3-9784-4497-aaee-e77700c75dce;7
969;user_000002;516cef4d-0718-4007-9939-f9b38af3f784;5
970;user_000002;51b7f46f-6c0f-46f2-9496-08c9ec2624d4;24
971;user_000002;51c30cee-2ba0-46c7-9715-adbcddcfe40b;2
972;user_000002;52074ba6-e495-4ef3-9bb4-0703888a9f68;99
973;user_000002;520c81bd-e7b4-45c1-bd8f-976eba5b39e1;1
974;user_000002;5221de81-b3cb-48d6-8e60-7c04b5daf02a;3
975;user_000002;52f2c49e-43c4-4716-bf4a-0eac1c651d3a;9
976;user_000002;52fe888b-112f-4023-adc9-f8287f177f7a;1
977;user_000002;536a68e9-049b-4d9f-a0d1-2630c92acc4b;3
978;user_000002;53b106e7-0cc6-42cc-ac95-ed8d30a3a98e;1
979;user_000002;5441c29d-3602-4898-b1a1-b77fa23b8e50;31
980;user_000002;54799c0e-eb45-4eea-996d-c4d71a63c499;222
981;user_000002;550508e3-efae-47de-83cc-e50cc471d7e4;18
982;user_000002;550fbe01-42e9-4006-bcd0-6a1854dceb8f;7
983;user_000002;5579a23d-c411-4930-987d-ff89d77c1c12;10
984;user_000002;55cc41c4-d527-4b1a-b45d-4c2ff718f000;3
985;user_000002;567c98c2-d2f6-4b7d-a6d7-af7c032ab2df;1
986;user_000002;5686efb4-aec0-4cd6-9abe-33fe92b6b7c2;2
987;user_000002;56c2dfbb-6b0c-4a11-9673-67ff03e4b17d;2
988;user_000002;57628edd-86d6-40f2-81b8-f3af2cfb3da6;1
989;user_000002;5765ddf7-bcd8-4b5a-88b6-e46f5b202214;1
990;user_000002;57805d77-f947-4851-b7fb-78baad154451;3
991;user_000002;57c6f649-6cde-48a7-8114-2a200247601a;8
992;user_000002;57cb4257-9855-4a42-b1be-bfba1d9b520d;2
993;user_000002;582a0d2d-068b-4122-9a92-0e835ae02169;144
994;user_000002;584c04d2-4acc-491b-8a0a-e63133f4bfc4;114
995;user_000002;58a53082-a629-4ff1-a44d-7492d6f6e8fb;2
996;user_000002;5919dd4e-a0e2-41d4-b697-bac06302f7ed;59
997;user_000002;592a3b6d-c42b-4567-99c9-ecf63bd66499;12
998;user_000002;593f8594-83ad-4df4-a9b8-e4d225f55440;2
999;user_000002;5943ff42-0ad4-4d47-9887-23b96594bb37;3
1000;user_000002;59479c29-54ce-429d-9ef8-b7005cd1b6be;11
1001;user_000002;596ffa74-3d08-44ef-b113-765d43d12738;160
1002;user_000002;59a7fbcb-ff74-494d-abd0-9c82359040c9;2
1003;user_000002;59ae7a1a-f454-435b-8a5a-e327e692bb5a;5
1004;user_000002;59bc9b3e-bd06-4c17-9603-6e980eaa16ca;9
1005;user_000002;5a2463af-eef0-4a22-bc8f-5865fbe9c78e;13
1006;user_000002;5adb8b74-54b8-4700-836e-550b6a2a2f71;96
1007;user_000002;5aeb21a3-4606-4a0d-8369-50c768d1e99a;95
1008;user_000002;5b24fbab-c58f-4c37-a59d-ab232e2d98c4;1
1009;user_000002;5b7b9817-f937-48a6-b194-cb2b7e4084a3;2
1010;user_000002;5bed0ef8-0745-44f2-b5b4-dfa6150732be;4
1011;user_000002;5c210861-2ce2-4be3-9307-bbcfc361cc01;3
1012;user_000002;5c2717ab-3b1e-4043-8874-e88ecf391cc9;105
1013;user_000002;5ca3f318-d028-4151-ac73-78e2b2d6cdcc;35
1014;user_000002;5cbef01b-cc35-4f52-af7b-d0df0c4f61b9;1
1015;user_000002;5cc104cb-a015-4274-9271-561fefb18292;2
1016;user_000002;5ccb7bf1-4e5d-44fe-94fe-a15eeffa2335;67
1017;user_000002;5d02f264-e225-41ff-83f7-d9b1f0b1874a;136
1018;user_000002;5de80871-f721-4c7c-b0c5-4ad0d350c232;5
1019;user_000002;5dedf5cf-a598-4408-9556-3bf3f149f3ba;11
1020;user_000002;5e372a49-5672-4fb8-ba14-18c90780c4f9;110
1021;user_000002;5e5480be-eded-44ad-9c45-f6136ec2f5db;12
1022;user_000002;5eae12fd-5c8f-41d2-be8f-0692b50edc69;1
1023;user_000002;5f357111-4d0b-4f88-814b-c89d878911ae;1
1024;user_000002;5f572b31-8fd9-45ae-9beb-358c98d839df;23
1025;user_000002;5fab339d-5dd4-42b0-8d70-496a4493ed59;3
1026;user_000002;600f0c0d-ddf0-447e-b282-38aaa97f76dc;1
1027;user_000002;602a999d-4d99-46a1-97e2-1883b1d70913;1
1028;user_000002;60530915-9371-4b16-bc31-5c4456317ae0;3
1029;user_000002;606bf117-494f-4864-891f-09d63ff6aa4b;3
1030;user_000002;60b7285c-ba09-4725-afa5-df0025421e5d;2
1031;user_000002;614e392a-0d63-48a2-bbd5-03265c407bd1;2
1032;user_000002;618b6900-0618-4f1e-b835-bccb17f84294;50
1033;user_000002;61dd30be-8e7b-4c85-9aa4-be66702c4644;30
1034;user_000002;623d5f3f-3093-4711-881f-ed33eda10882;25
1035;user_000002;6290b769-173d-49d1-990e-660a4e333877;269
1036;user_000002;62cfba2f-d6da-4c93-a2e2-a7922fe47d1b;70
1037;user_000002;62fe877d-b7a5-43e8-952e-2610d7614bff;17
1038;user_000002;638206ee-0e3d-47cf-9769-d73330b15a87;2
1039;user_000002;6386ddff-0d13-4685-9f0a-a82bf022fb1c;4
1040;user_000002;63a1b104-76a7-4a9f-b14d-e3e007e0efba;1
1041;user_000002;63a6fae8-d39e-4de6-bfd4-9bcbf489a565;2
1042;user_000002;63d83d01-10d0-4bd6-9ada-c57b29f354fd;1
1043;user_000002;63f2d055-940f-4868-9a73-234d9a465bb0;1
1044;user_000002;63f38f77-9aae-4e1b-8947-aca325b7759f;14
1045;user_000002;648615ca-ca74-460d-928a-2bae67ae6d14;654
1046;user_000002;64b94289-9474-4d43-8c93-918ccc1920d1;60
1047;user_000002;64d62f45-e001-40a1-a055-c3545fcc14de;1
1048;user_000002;64ecce47-720d-4caa-a59d-350380c3ced1;2
1049;user_000002;6523f86d-11d3-489e-81f6-6cbe08c367de;11
1050;user_000002;664c3e0e-42d8-48c1-b209-1efca19c0325;4
1051;user_000002;667e856e-f3a7-42e9-8244-95422ef31321;3
1052;user_000002;6689a626-4de7-41d5-9ec3-5a289472a9e2;2
1053;user_000002;66932740-f510-4bc6-b4d0-160bb1f4c723;2
1054;user_000002;66c662b6-6e2f-4930-8610-912e24c63ed1;2
1055;user_000002;66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49;135
1056;user_000002;6758601f-6d57-491e-a125-037f382a5ddd;8
1057;user_000002;675ec992-a8e4-41f8-b28b-1aad0c8a9ad1;2
1058;user_000002;6784ee31-6d79-4a37-9e1f-01d6ef31940e;15
1059;user_000002;678d88b2-87b0-403b-b63d-5da7465aecc3;11
1060;user_000002;67930b3e-e00b-469f-8c74-fd69f20522ec;52
1061;user_000002;67c5183c-c8ad-4d0c-8203-3d5a565c12aa;9
1062;user_000002;67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98;9
1063;user_000002;67f66c07-6e61-4026-ade5-7e782fad3a5d;14
1064;user_000002;68025033-de1b-42f5-8a21-bedfb8895dda;1
1065;user_000002;680ba421-a0ec-4e68-96c2-5f092a11fe5b;5
1066;user_000002;68259b40-e3cc-48ec-b579-e73f43a616d0;11
1067;user_000002;6830e150-6233-4255-ab97-6e2e38759637;165
1068;user_000002;68f1175b-592b-4f28-ab1c-85c7a438c636;1
1069;user_000002;69421e11-e4c3-4854-951b-ceab4972e38e;278
1070;user_000002;69837400-8e31-4949-aac2-00b46b4df126;41
1071;user_000002;699067a0-ae8c-45fc-82c1-6227d91f9bb4;6
1072;user_000002;69b39eab-6577-46a4-a9f5-817839092033;41
1073;user_000002;69b50aed-f122-4c45-aba9-863043f5b513;4
1074;user_000002;69ee3720-a7cb-4402-b48d-a02c366f2bcf;46
1075;user_000002;69f95e5c-4b34-4c8b-b8fe-c59f9296195a;1
1076;user_000002;6a0779fa-308c-4563-97fd-1db3e3d5bcc4;1
1077;user_000002;6a0f0a74-8689-4bf6-aa8e-6a954ac5f0cb;4
1078;user_000002;6a3fdc71-8bc4-4aca-827a-717072b60635;1
1079;user_000002;6aa40207-fec8-43a7-991d-b872a42def05;133
1080;user_000002;6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d;8
1081;user_000002;6acb932e-840d-47ac-8e0d-725ad8a6e52c;3
1082;user_000002;6af63208-4a2b-494f-a560-622a0c10d647;111
1083;user_000002;6b064ead-91a4-4ac8-8076-b1febe4f4aac;4
1084;user_000002;6b28ecf0-94e6-48bb-aa2a-5ede325b675b;2
1085;user_000002;6b49bc68-353e-44a3-ba64-3ba4d30b1beb;1
1086;user_000002;6bf591c4-b050-478e-9d9f-167394d66c90;8
1087;user_000002;6c85f4c3-026c-4c16-9a7c-f546f42ed0fb;1
1088;user_000002;6c8b9855-ba8b-48f9-ac1d-42167f7f7b18;335
1089;user_000002;6c8fd0be-d961-454c-aee0-4366a6dbc993;10
1090;user_000002;6ca4886a-8f77-4133-b404-46fb3908e24a;1
1091;user_000002;6cbe1e63-5895-4168-ac7e-f0d2836ba0c1;2
1092;user_000002;6cc14953-8882-4197-8c3d-3bb9dd929be6;1
1093;user_000002;6da15ddd-2838-4f30-8d5d-fc50b32a0025;4
1094;user_000002;6e0568d3-d349-4395-84a2-47d9b7014df6;1
1095;user_000002;6e17c8d1-2493-46cc-88d4-64b848a32593;142
1096;user_000002;6e60deeb-a666-42c5-95cb-a5eada6bbbe5;24
1097;user_000002;6e9c9edb-46e4-42ff-994a-253f369ec045;2
1098;user_000002;6ef3b33e-848c-4773-867b-5fb1397ef408;1
1099;user_000002;6f033da5-396f-4381-a581-1f38c2d0a2d4;13
1100;user_000002;6f1f4bb7-5253-4524-b4db-6a0a7f3cb4c5;18
1101;user_000002;6f2dfabb-f0bb-4801-a392-592489a148e7;27
1102;user_000002;6f607087-9c46-4bb2-a884-e4efc764554c;17
1103;user_000002;6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6;4
1104;user_000002;6fda00c2-449a-4bf4-838f-038d41a07c73;37
1105;user_000002;6fe07aa5-fec0-4eca-a456-f29bff451b04;50
1106;user_000002;6ffb8ea9-2370-44d8-b678-e9237bbd347b;103
1107;user_000002;7095f4e4-1f60-4098-a4ad-8fc451a8ee76;90
1108;user_000002;709b55e5-0286-4fda-bf7e-3aff1894554d;60
1109;user_000002;70a692bb-dbd3-440a-af7b-c82e5e1389b2;2
1110;user_000002;70fada2a-5b8c-4988-a2d7-79576d7f6daf;2
1111;user_000002;7113aab7-628f-4050-ae49-dbecac110ca8;10
1112;user_000002;71fc5761-1ad7-4756-85ed-291d55bc677e;1
1113;user_000002;720bbfaf-ada2-464f-83ae-069fb9a806c1;20
1114;user_000002;721cb9f9-9a4e-48c4-be33-0a3b5884349a;1
1115;user_000002;72c536dc-7137-4477-a521-567eeb840fa8;58
1116;user_000002;72d7d717-0837-4f2a-9641-d0f9fdd3acf7;1
1117;user_000002;72ebac7b-e29d-4cd6-8ce4-36465b907ce9;3
1118;user_000002;733e7372-5400-4c79-9059-33e2b2262d01;8
1119;user_000002;73e5e69d-3554-40d8-8516-00cb38737a1c;1
1120;user_000002;741a2892-1c5d-402f-a769-2096356c77d7;27
1121;user_000002;7445bc31-8998-4cc1-bba2-b86c15b7c872;18
1122;user_000002;7451c6e2-02f0-4158-904c-7f477683ce5e;3
1123;user_000002;74cad662-0eb6-4044-908e-04680457957a;7
1124;user_000002;74d03008-2be4-4e55-8249-7f97cca5b160;1
1125;user_000002;74e2c381-7a79-4c21-8738-20da383e14d2;13
1126;user_000002;7509421d-1074-442f-be8f-b526167afcb3;1
1127;user_000002;750e9439-2e5d-4afd-92cc-d23183cd7606;26
1128;user_000002;75167b8b-44e4-407b-9d35-effe87b223cf;90
1129;user_000002;75472b2f-55ca-47bb-a192-5ac8601350ba;4
1130;user_000002;7570a0dd-5a67-401b-b19a-261eee01a284;2
1131;user_000002;75a72702-a5ef-4513-bca5-c5b944903546;24
1132;user_000002;75a881d8-80de-4f60-b56a-4eaaa29530d9;3
1133;user_000002;75d98827-d476-4112-84b4-44b5495581c6;4
1134;user_000002;75de3363-412c-4f17-ae66-9f4c0cd7629f;43
1135;user_000002;75f9a2a2-b76d-490d-8dd2-ab5c172bcd78;2
1136;user_000002;765e3c07-026f-46ad-9cbc-e06b6a2383f7;40
1137;user_000002;766a2b45-441f-4096-af05-dbbca9518c9d;11
1138;user_000002;7717539b-33aa-45d5-b88d-9e627172db19;81
1139;user_000002;7731ed71-6cb8-4a9b-a535-53ce9f0eb669;5
1140;user_000002;779353f3-6401-4cda-a8a2-6fd3ec9bc11b;2
1141;user_000002;77c0fd12-0166-4ccc-a2ff-d11b52d5b899;2
1142;user_000002;77f049ad-f469-4ad1-8283-7a2606a6722e;1
1143;user_000002;789e5db3-502b-4f13-8039-88c70e053fa5;67
1144;user_000002;78e46ae5-9bfd-433b-be3f-19e993d67ecc;16
1145;user_000002;78f797e3-4913-4026-aad0-1cd858bd735b;746
1146;user_000002;79239441-bfd5-4981-a70c-55c3f15c1287;13
1147;user_000002;79255a50-40df-447f-9612-2cf669080196;4
1148;user_000002;7928481f-848e-4551-b658-472c0aaf0c85;13
1149;user_000002;79491354-3d83-40e3-9d8e-7592d58d790a;2
1150;user_000002;794c6bf2-3241-416f-9b8f-24e2d84a1c4b;21
1151;user_000002;795058e7-927e-4fcd-a5a0-f57c2fe9d3d1;3
1152;user_000002;7952b266-9fd4-4a09-a324-7dc84f11b5fc;2
1153;user_000002;7986c185-d91d-4204-8ee2-eac5d503fe39;1
1154;user_000002;79e98efd-4515-412a-af83-df381f5badd6;56
1155;user_000002;7a5bcae1-45e5-495b-9f5b-254987b364bf;107
1156;user_000002;7a605776-eba4-4648-a4ac-33387500e2e0;1
1157;user_000002;7a8dbe84-f4c0-4457-bfa3-edced1f8cde0;14
1158;user_000002;7b0a63b2-b8e8-490e-b724-1d30cb5edfe3;1
1159;user_000002;7b2f87f6-db90-464e-a27a-deb4f7219e90;1
1160;user_000002;7badcc14-8d16-4734-acda-40645d156602;3
1161;user_000002;7bd92ac9-6b2e-4e88-812a-60499ec60a9d;1
1162;user_000002;7bd9e20e-74b9-446a-a2ed-a223f82a36e7;23
1163;user_000002;7bdc648d-4b63-4690-95cf-d2c97cdf057b;2
1164;user_000002;7bfdd0ec-adc2-455e-bd1f-eba31d64aa3a;14
1165;user_000002;7c3241bf-737a-43d6-b97b-1ae5f7c818ea;1
1166;user_000002;7c6ad54d-fe7c-4ad7-b0d9-559664f953c1;1
1167;user_000002;7ddb6325-7022-4d30-a585-78a8eab631ab;5
1168;user_000002;7df129b4-0b43-4e91-8f60-e8907a9f6e70;1
1169;user_000002;7e13cd1c-0300-4d03-bd8e-5f86dd99d74f;103
1170;user_000002;7e30debb-3308-49ab-a5ac-6d49319a5705;4
1171;user_000002;7e35659f-f3bb-4c28-bcf5-47bd5cfa2bca;17
1172;user_000002;7f18104b-ef7e-4635-b05f-96577c79334b;1
1173;user_000002;7f260b9c-bea7-469b-9ba8-0daec7d2c85c;1
1174;user_000002;7f34c403-ada1-40a2-8577-26ee51ec43d6;1
1175;user_000002;7fca3f30-21f9-435f-a016-dd51c5551835;1
1176;user_000002;80b3cf5e-18fe-4c59-98c7-e5bb87210710;1
1177;user_000002;80c38d4f-7419-4ae9-8d4c-cf899df0d5cc;5
1178;user_000002;80ccfede-c258-4575-a7ad-c982e9932e0f;4
1179;user_000002;817c68f4-e110-4529-82fa-aec902e9768f;44
1180;user_000002;81df2271-03a1-46a3-bb30-cce187235312;40
1181;user_000002;826dc91a-6dd3-4279-ae8d-bb710db646bb;21
1182;user_000002;8275ed69-a0f8-4bad-b6e0-2c57d306e593;7
1183;user_000002;82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751;3
1184;user_000002;82b304c0-7da4-45d3-896a-0767c7ae1141;2411
1185;user_000002;82eb8936-7bf6-4577-8320-a2639465206d;1
1186;user_000002;830dce6f-c9ff-4ebe-944b-2ea2ab22fcdf;1
1187;user_000002;837032a4-f889-48be-a28c-2a44c04a5fc5;6
1188;user_000002;83a45847-0c18-4794-964a-500e49df7aac;10
1189;user_000002;83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f;7
1190;user_000002;83d91898-7763-47d7-b03b-b92132375c47;40
1191;user_000002;83e72d2b-501e-4715-9bdf-8e6ffca42881;1
1192;user_000002;841db5c8-7072-4b89-9bdb-0a0bd0e9d357;39
1193;user_000002;8434409e-baa9-4e12-b4aa-566a91c7d7cf;2
1194;user_000002;8448783d-a68c-490f-b5c5-4a6364ef5537;2
1195;user_000002;8475297d-fb78-4630-8d74-9b87b6bb7cc8;7
1196;user_000002;847e8284-8582-4b0e-9c26-b042a4f49e57;300
1197;user_000002;848262ad-408e-469a-a7bb-13ef82622b7f;1
1198;user_000002;848a122b-9dcc-4ff7-91b8-e4f37b8f1147;49
1199;user_000002;84b0af1a-8f10-433f-a1ed-948e71712b16;1
1200;user_000002;84eac621-1c5a-49a1-9500-555099c6e184;8
1201;user_000002;8536d91f-d976-4578-9776-9376a004e4f0;24
1202;user_000002;85773020-07a1-46a4-8436-cc7ae8bf698f;1
1203;user_000002;8590ebe6-24f8-45ea-9919-939c11b73d73;1
1204;user_000002;85af0709-95db-4fbc-801a-120e9f4766d0;1
1205;user_000002;85d2e30c-92fd-4c7f-a2dc-f988a70e234d;1
1206;user_000002;864d7069-57dc-45f6-b408-875b35106dd3;181
1207;user_000002;8799705f-b51f-42f0-83a1-77fdf6fcea8c;71
1208;user_000002;87d50f99-335e-40f4-ae09-5815fe98c4f4;1
1209;user_000002;87e27246-8c40-407f-bfb3-5dc416557eeb;9
1210;user_000002;87ebbe67-3910-4521-a418-4fe53eb912b7;12
1211;user_000002;87fc1871-b74e-4bf5-a00d-8a89c288008b;7
1212;user_000002;8830afec-83b3-4213-aad0-f6377f1d73ac;1
1213;user_000002;887754a2-d60c-459a-86ea-ba99f132bb2e;2
1214;user_000002;88a4cd4e-5dee-4153-8462-0d5e43c75f47;2
1215;user_000002;892500b7-09a6-4049-ba92-2d192dd70563;7
1216;user_000002;8970d868-0723-483b-a75b-51088913d3d4;1
1217;user_000002;897db291-e88a-49be-baaa-d12e300d971c;143
1218;user_000002;89af9575-4d72-4345-8eba-e9de3d36ac34;1
1219;user_000002;8a0c3b86-af55-42d2-85b9-6372e7430986;104
1220;user_000002;8a26ca9b-d542-449b-a5e7-224da9eb8a77;1
1221;user_000002;8a338e06-d182-46f2-bd16-30a09bc840ba;5
1222;user_000002;8a396a9c-2e4f-47e2-a587-c26e93a0953f;1
1223;user_000002;8a3be197-2afd-4e80-b795-17f9df3aefac;2
1224;user_000002;8ac6cc32-8ddf-43b1-9ac4-4b04f9053176;5
1225;user_000002;8b477559-946e-4ef2-9fe1-446cff8fdd79;9
1226;user_000002;8b5d7dae-6430-473c-8cf6-f448a2e0d3f9;12
1227;user_000002;8b6d202f-c429-49b1-831e-3119e3445d7c;7
1228;user_000002;8bab283e-3e7c-49bf-a254-ed445ca7dbf1;1
1229;user_000002;8bb50f73-dd8b-4b43-b667-bc5c0ec4057a;1
